#------------------------------------------------------------
# Velocity Vs Time
#------------------------------------------------------------
#Time (ps), Velocity (m/s)
                7.98,          5134.756915
                7.99,           4467.65626
                   8,          4113.238544
                8.01,          4479.905072
                8.02,          4551.680607
                8.03,          4513.738689
                8.04,          4277.296852
                8.05,          4223.805571
                8.06,          3869.891759
                8.07,          3769.217366
                8.08,          3802.701598
                8.09,           3284.43892
                 8.1,           3775.16762
                8.11,          3882.994481
                8.12,          4493.186456
                8.13,          4230.975238
                8.14,          4463.546176
                8.15,          4704.779224
                8.16,          5131.803782
                8.17,            4583.0457
                8.18,          5366.669806
                8.19,          5392.827907
                 8.2,          5519.628828
                8.21,          5341.992421
                8.22,          5550.312417
                8.23,          5134.809212
                8.24,          5534.641273
                8.25,          5650.296906
                8.26,          4702.490816
                8.27,          4894.024283
                8.28,          5204.535933
                8.29,          5064.233483
                 8.3,          5203.042377
                8.31,          5150.920689
                8.32,          5258.002011
                8.33,          5023.659264
                8.34,           5100.52507
                8.35,          5182.913674
                8.36,          4234.749805
                8.37,          4298.671044
                8.38,          3698.545458
                8.39,           3320.05379
                 8.4,          3177.906023
                8.41,          3010.952545
                8.42,          2759.998643
                8.43,           3308.03254
                8.44,          3712.978565
                8.45,          3744.124827
                8.46,          3712.254728
                8.47,          3497.970651
                8.48,           3453.14665
                8.49,          3946.577914
                 8.5,          3735.330838
                8.51,          3300.959164
                8.52,          3525.792014
                8.53,          4044.079476
                8.54,          4342.070193
                8.55,          3713.267551
                8.56,          4175.630649
                8.57,          4390.171907
                8.58,          4328.488368
                8.59,          4884.999757
                 8.6,          4654.308063
                8.61,          4204.167845
                8.62,           4546.90901
                8.63,          4773.966782
                8.64,          5163.375486
                8.65,          4779.511564
                8.66,          4858.877045
                8.67,          4739.634884
                8.68,          4397.480683
                8.69,          3670.589964
                 8.7,          4262.766761
                8.71,          4136.581256
                8.72,          3845.070116
                8.73,          4083.015002
                8.74,          4116.598902
                8.75,          3470.064442
                8.76,          3032.158078
                8.77,          2599.883924
                8.78,          2852.561834
                8.79,          3183.173324
                 8.8,           3422.08212
                8.81,          3851.915486
                8.82,          3474.415447
                8.83,          3859.227093
                8.84,          4249.432559
                8.85,          3591.503287
                8.86,          2677.514079
                8.87,          3246.890579
                8.88,          3391.913329
                8.89,          3154.663877
                 8.9,          3344.359978
                8.91,          3152.719812
                8.92,          2909.164324
                8.93,          2639.165292
                8.94,          2317.427759
                8.95,          2525.201638
                8.96,          2696.506068
                8.97,          2731.508844
                8.98,          3052.946655
                8.99,           2778.90895
                   9,          3118.739745
                9.01,          2910.508766
                9.02,          2957.073403
                9.03,          3048.358188
                9.04,          3145.263566
                9.05,          2846.881474
                9.06,          3588.766317
                9.07,          4058.384979
                9.08,          3591.736263
                9.09,          3445.629489
                 9.1,           3323.21573
                9.11,          3550.373375
                9.12,           3530.39607
                9.13,          3632.774915
                9.14,          3362.660294
                9.15,          2835.068414
                9.16,          2354.502552
                9.17,          2723.820266
                9.18,          3414.030005
                9.19,           3641.20081
                 9.2,           3382.06316
                9.21,          3789.120187
                9.22,          3591.766373
                9.23,          3681.869021
                9.24,          3986.403605
                9.25,          4040.064794
                9.26,          3500.536955
                9.27,          4633.855514
