------------------------------------------------------------
 Velocity Vs Time
------------------------------------------------------------
Time (ps), Velocity (m/s)
              0.1033,          2909.021969
              0.1034,           2800.44269
              0.1035,          2760.432705
              0.1036,          2715.733764
              0.1037,          2799.533918
              0.1038,          2800.163616
              0.1039,          2791.267201
               0.104,          2791.534371
              0.1041,          2841.783824
              0.1042,          2824.363173
              0.1043,          2855.247822
              0.1044,          2802.955255
              0.1045,          2804.046626
